gsid,formal_name,district,station_id,year,month,min_temp
138,Jomsom,Mustang,601,2017,2,0.7
138,Jomsom,Mustang,601,2017,3,2.6
138,Jomsom,Mustang,601,2017,4,5.6
138,Jomsom,Mustang,601,2017,5,7.8
138,Jomsom,Mustang,601,2017,6,12.3
138,Jomsom,Mustang,601,2017,7,13.9
138,Jomsom,Mustang,601,2017,8,14.4
138,Jomsom,Mustang,601,2017,9,11.4
138,Jomsom,Mustang,601,2017,10,7.3
138,Jomsom,Mustang,601,2017,11,0.5
138,Jomsom,Mustang,601,2017,12,-0.5
138,Jomsom,Mustang,601,2018,1,-2.1
138,Jomsom,Mustang,601,2018,2,0.1
138,Jomsom,Mustang,601,2018,3,2.2
138,Jomsom,Mustang,601,2018,4,4.8
138,Jomsom,Mustang,601,2018,5,8.3
138,Jomsom,Mustang,601,2018,6,12.6
138,Jomsom,Mustang,601,2018,7,14.6
138,Jomsom,Mustang,601,2018,8,13.9
138,Jomsom,Mustang,601,2018,9,11.9
138,Jomsom,Mustang,601,2018,10,3.5
138,Jomsom,Mustang,601,2018,11,0.4
138,Jomsom,Mustang,601,2018,12,-3.1
138,Jomsom,Mustang,601,2019,1,-3.8
138,Jomsom,Mustang,601,2019,2,-2.1
138,Jomsom,Mustang,601,2019,3,0.8
138,Jomsom,Mustang,601,2019,4,4.6
138,Jomsom,Mustang,601,2019,5,5.4
138,Jomsom,Mustang,601,2019,6,10.3
138,Jomsom,Mustang,601,2019,7,12.6
138,Jomsom,Mustang,601,2019,8,12.4
138,Jomsom,Mustang,601,2019,9,10.9
138,Jomsom,Mustang,601,2019,10,4.8
138,Jomsom,Mustang,601,2019,11,1.7
138,Jomsom,Mustang,601,2019,12,-2.9
64,Jumla,Jumla,303,1990,1,-5.1
64,Jumla,Jumla,303,1990,2,-1.4
64,Jumla,Jumla,303,1990,3,-0.1
64,Jumla,Jumla,303,1990,4,2.9
64,Jumla,Jumla,303,1990,5,9.2
64,Jumla,Jumla,303,1990,6,14
64,Jumla,Jumla,303,1990,7,15.4
64,Jumla,Jumla,303,1990,8,14.9
64,Jumla,Jumla,303,1990,9,13.3
64,Jumla,Jumla,303,1990,10,3.8
64,Jumla,Jumla,303,1990,11,-1.6
64,Jumla,Jumla,303,1990,12,-4.4
64,Jumla,Jumla,303,1991,1,-6.2
64,Jumla,Jumla,303,1991,2,-1.8
64,Jumla,Jumla,303,1991,3,0.7
64,Jumla,Jumla,303,1991,4,2.9
64,Jumla,Jumla,303,1991,5,6.9
64,Jumla,Jumla,303,1991,6,13.4
64,Jumla,Jumla,303,1991,7,15.7
64,Jumla,Jumla,303,1991,8,15.4
64,Jumla,Jumla,303,1991,9,12
64,Jumla,Jumla,303,1991,10,2.2
64,Jumla,Jumla,303,1991,11,-2.1
64,Jumla,Jumla,303,1991,12,-4.4
64,Jumla,Jumla,303,1992,1,-3.7
64,Jumla,Jumla,303,1992,2,-4.3
64,Jumla,Jumla,303,1992,3,0.3
64,Jumla,Jumla,303,1992,4,2.8
64,Jumla,Jumla,303,1992,5,6.6
64,Jumla,Jumla,303,1992,6,11.7
64,Jumla,Jumla,303,1992,7,14.5
64,Jumla,Jumla,303,1992,8,15.1
64,Jumla,Jumla,303,1992,9,12
64,Jumla,Jumla,303,1992,10,5
64,Jumla,Jumla,303,1992,11,-0.6
64,Jumla,Jumla,303,1992,12,-5.1
64,Jumla,Jumla,303,1993,1,-4.4
64,Jumla,Jumla,303,1993,2,-1.3
64,Jumla,Jumla,303,1993,3,-1.1
64,Jumla,Jumla,303,1993,4,3.7
64,Jumla,Jumla,303,1993,5,8.3
64,Jumla,Jumla,303,1993,6,13
64,Jumla,Jumla,303,1993,7,15.7
64,Jumla,Jumla,303,1993,8,15.5
64,Jumla,Jumla,303,1993,9,10.5
64,Jumla,Jumla,303,1993,10,0.8
64,Jumla,Jumla,303,1993,11,-2.7
64,Jumla,Jumla,303,1993,12,-5.8
64,Jumla,Jumla,303,1994,1,-4.3
64,Jumla,Jumla,303,1994,2,-3.9
64,Jumla,Jumla,303,1994,3,0.1
64,Jumla,Jumla,303,1994,4,2.4
64,Jumla,Jumla,303,1994,5,7.5
64,Jumla,Jumla,303,1994,6,13.9
64,Jumla,Jumla,303,1994,7,16.3
64,Jumla,Jumla,303,1994,8,15.6
64,Jumla,Jumla,303,1994,9,12.9
64,Jumla,Jumla,303,1994,10,1.5
64,Jumla,Jumla,303,1994,11,-1.9
64,Jumla,Jumla,303,1994,12,-5.4
64,Jumla,Jumla,303,1995,1,-7
64,Jumla,Jumla,303,1995,2,-3
64,Jumla,Jumla,303,1995,3,0.7
64,Jumla,Jumla,303,1995,4,2.7
64,Jumla,Jumla,303,1995,5,8.1
64,Jumla,Jumla,303,1995,6,15
64,Jumla,Jumla,303,1995,7,15.7
64,Jumla,Jumla,303,1995,8,15.3
64,Jumla,Jumla,303,1995,9,12.9
64,Jumla,Jumla,303,1995,10,4.4
64,Jumla,Jumla,303,1995,11,-1.5
64,Jumla,Jumla,303,1995,12,-4.6
64,Jumla,Jumla,303,1996,1,-4.8
64,Jumla,Jumla,303,1996,2,-3
64,Jumla,Jumla,303,1996,3,1.3
64,Jumla,Jumla,303,1996,4,3.2
64,Jumla,Jumla,303,1996,5,6.8
64,Jumla,Jumla,303,1996,6,13.4
64,Jumla,Jumla,303,1996,7,15.7
64,Jumla,Jumla,303,1996,8,15.2
64,Jumla,Jumla,303,1996,9,11.8
64,Jumla,Jumla,303,1996,10,5.7
64,Jumla,Jumla,303,1996,11,-2
64,Jumla,Jumla,303,1996,12,-5.9
64,Jumla,Jumla,303,1997,1,-5.9
64,Jumla,Jumla,303,1997,2,-3.6
64,Jumla,Jumla,303,1997,3,0.6
64,Jumla,Jumla,303,1997,4,4.1
64,Jumla,Jumla,303,1997,5,5.4
64,Jumla,Jumla,303,1997,6,11.9
64,Jumla,Jumla,303,1997,7,16.5
64,Jumla,Jumla,303,1997,8,14.8
64,Jumla,Jumla,303,1997,9,12.6
64,Jumla,Jumla,303,1997,10,3
64,Jumla,Jumla,303,1997,11,-0.4
64,Jumla,Jumla,303,1997,12,-3.8
64,Jumla,Jumla,303,1998,1,-5.1
64,Jumla,Jumla,303,1998,2,-2.9
64,Jumla,Jumla,303,1998,3,0.7
64,Jumla,Jumla,303,1998,4,4.7
64,Jumla,Jumla,303,1998,5,9.2
64,Jumla,Jumla,303,1998,6,13.8
64,Jumla,Jumla,303,1998,7,16.5
64,Jumla,Jumla,303,1998,8,16.1
64,Jumla,Jumla,303,1998,9,13.5
64,Jumla,Jumla,303,1998,10,7.9
64,Jumla,Jumla,303,1998,11,0
64,Jumla,Jumla,303,1998,12,-4.2
64,Jumla,Jumla,303,1999,1,-4.8
64,Jumla,Jumla,303,1999,2,-1.4
64,Jumla,Jumla,303,1999,3,0
64,Jumla,Jumla,303,1999,4,4.3
64,Jumla,Jumla,303,1999,5,10.2
64,Jumla,Jumla,303,1999,6,13.3
64,Jumla,Jumla,303,1999,7,16
64,Jumla,Jumla,303,1999,8,15.2
64,Jumla,Jumla,303,1999,9,13.2
64,Jumla,Jumla,303,1999,10,5.4
64,Jumla,Jumla,303,1999,11,-1.9
64,Jumla,Jumla,303,1999,12,-4.1
64,Jumla,Jumla,303,2000,1,-8.1
64,Jumla,Jumla,303,2000,2,-9.1
64,Jumla,Jumla,303,2000,3,-5.9
64,Jumla,Jumla,303,2000,4,-0.5
64,Jumla,Jumla,303,2000,5,4.8
64,Jumla,Jumla,303,2000,6,9.2
64,Jumla,Jumla,303,2000,7,11
64,Jumla,Jumla,303,2000,8,14.4
64,Jumla,Jumla,303,2000,9,11.3
64,Jumla,Jumla,303,2000,10,3.6
64,Jumla,Jumla,303,2000,11,-0.3
64,Jumla,Jumla,303,2000,12,-4.8
64,Jumla,Jumla,303,2001,1,-5
64,Jumla,Jumla,303,2001,2,-3.4
64,Jumla,Jumla,303,2001,3,0.1
64,Jumla,Jumla,303,2001,4,4.4
64,Jumla,Jumla,303,2001,5,9.9
64,Jumla,Jumla,303,2001,6,14.4
64,Jumla,Jumla,303,2001,7,16.1
64,Jumla,Jumla,303,2001,8,15.4
64,Jumla,Jumla,303,2001,9,12.3
64,Jumla,Jumla,303,2001,10,6.1
64,Jumla,Jumla,303,2001,11,-1.3
64,Jumla,Jumla,303,2001,12,-4.8
64,Jumla,Jumla,303,2002,1,-4.9
64,Jumla,Jumla,303,2002,2,-2.6
64,Jumla,Jumla,303,2002,3,1
64,Jumla,Jumla,303,2002,4,4.4
64,Jumla,Jumla,303,2002,5,9.3
64,Jumla,Jumla,303,2002,6,13.3
64,Jumla,Jumla,303,2002,7,16.1
64,Jumla,Jumla,303,2002,8,15.4
64,Jumla,Jumla,303,2002,9,11.6
64,Jumla,Jumla,303,2002,10,4.6
64,Jumla,Jumla,303,2002,11,-1.4
64,Jumla,Jumla,303,2002,12,-4.6
64,Jumla,Jumla,303,2003,1,-5.4
64,Jumla,Jumla,303,2003,2,-2.5
64,Jumla,Jumla,303,2003,3,0.5
64,Jumla,Jumla,303,2003,4,4.4
64,Jumla,Jumla,303,2003,5,6.1
64,Jumla,Jumla,303,2003,6,13.1
64,Jumla,Jumla,303,2003,7,15.8
64,Jumla,Jumla,303,2003,8,15.6
64,Jumla,Jumla,303,2003,9,13.8
64,Jumla,Jumla,303,2003,10,3.2
64,Jumla,Jumla,303,2003,11,-2.1
64,Jumla,Jumla,303,2003,12,-4.6
64,Jumla,Jumla,303,2004,1,-4.2
64,Jumla,Jumla,303,2004,2,-3.5
64,Jumla,Jumla,303,2004,3,0.8
64,Jumla,Jumla,303,2004,4,5.5
64,Jumla,Jumla,303,2004,5,8.3
64,Jumla,Jumla,303,2004,6,13
64,Jumla,Jumla,303,2004,7,15.3
64,Jumla,Jumla,303,2004,8,15.1
64,Jumla,Jumla,303,2004,9,13.4
64,Jumla,Jumla,303,2004,10,4.7
64,Jumla,Jumla,303,2004,11,-1.5
64,Jumla,Jumla,303,2004,12,-3.7
64,Jumla,Jumla,303,2005,1,-3.9
64,Jumla,Jumla,303,2005,2,-1.7
64,Jumla,Jumla,303,2005,3,1.7
64,Jumla,Jumla,303,2005,4,2.9
64,Jumla,Jumla,303,2005,5,6.6
64,Jumla,Jumla,303,2005,6,12.2
64,Jumla,Jumla,303,2005,7,16.1
64,Jumla,Jumla,303,2005,8,15.3
64,Jumla,Jumla,303,2005,9,13.3
64,Jumla,Jumla,303,2005,10,4.8
64,Jumla,Jumla,303,2005,11,-3.3
64,Jumla,Jumla,303,2005,12,-5.5
64,Jumla,Jumla,303,2006,1,-4.2
64,Jumla,Jumla,303,2006,2,-0.6
64,Jumla,Jumla,303,2006,3,0.8
64,Jumla,Jumla,303,2006,4,3.8
64,Jumla,Jumla,303,2006,5,10
64,Jumla,Jumla,303,2006,6,12.8
64,Jumla,Jumla,303,2006,7,16.6
64,Jumla,Jumla,303,2006,8,15
64,Jumla,Jumla,303,2006,9,12.8
64,Jumla,Jumla,303,2006,10,4.2
64,Jumla,Jumla,303,2006,11,-0.5
64,Jumla,Jumla,303,2006,12,-3.2
64,Jumla,Jumla,303,2007,1,-5.8
64,Jumla,Jumla,303,2007,2,-1.4
64,Jumla,Jumla,303,2007,3,0.6
64,Jumla,Jumla,303,2007,4,4.9
64,Jumla,Jumla,303,2007,5,8.8
64,Jumla,Jumla,303,2007,6,14
64,Jumla,Jumla,303,2007,7,15.9
64,Jumla,Jumla,303,2007,8,15.7
64,Jumla,Jumla,303,2007,9,13.2
64,Jumla,Jumla,303,2007,10,4.9
64,Jumla,Jumla,303,2007,11,-1.3
64,Jumla,Jumla,303,2007,12,-4.1
64,Jumla,Jumla,303,2008,1,-3.5
64,Jumla,Jumla,303,2008,2,-3.6
64,Jumla,Jumla,303,2008,3,0.8
64,Jumla,Jumla,303,2008,4,4.1
64,Jumla,Jumla,303,2008,5,8.1
64,Jumla,Jumla,303,2008,6,14.9
64,Jumla,Jumla,303,2008,7,16
64,Jumla,Jumla,303,2008,8,15.4
64,Jumla,Jumla,303,2008,9,10.4
64,Jumla,Jumla,303,2008,10,4.4
64,Jumla,Jumla,303,2008,11,-1.6
64,Jumla,Jumla,303,2008,12,-2.9
64,Jumla,Jumla,303,2009,1,-3.3
64,Jumla,Jumla,303,2009,2,-2.8
64,Jumla,Jumla,303,2009,3,0.4
64,Jumla,Jumla,303,2009,4,4.2
64,Jumla,Jumla,303,2009,5,8.3
64,Jumla,Jumla,303,2009,6,12.2
64,Jumla,Jumla,303,2009,7,16.1
64,Jumla,Jumla,303,2009,8,15.8
64,Jumla,Jumla,303,2009,9,12.3
64,Jumla,Jumla,303,2009,10,4
64,Jumla,Jumla,303,2009,11,-1.4
64,Jumla,Jumla,303,2009,12,-3.7
64,Jumla,Jumla,303,2010,1,-4.3
64,Jumla,Jumla,303,2010,2,-2.7
64,Jumla,Jumla,303,2010,3,1.8
64,Jumla,Jumla,303,2010,4,5.3
64,Jumla,Jumla,303,2010,5,8.2
64,Jumla,Jumla,303,2010,6,12.6
64,Jumla,Jumla,303,2010,7,16.1
64,Jumla,Jumla,303,2010,8,16.1
64,Jumla,Jumla,303,2010,9,13.4
64,Jumla,Jumla,303,2010,10,4.7
64,Jumla,Jumla,303,2010,11,0
64,Jumla,Jumla,303,2010,12,-6.1
64,Jumla,Jumla,303,2011,1,-6.3
64,Jumla,Jumla,303,2011,2,-3.5
64,Jumla,Jumla,303,2011,3,0.4
64,Jumla,Jumla,303,2011,4,3.7
64,Jumla,Jumla,303,2011,5,8.2
64,Jumla,Jumla,303,2011,6,13.3
64,Jumla,Jumla,303,2011,7,15.9
64,Jumla,Jumla,303,2011,8,15.5
64,Jumla,Jumla,303,2011,9,13.1
64,Jumla,Jumla,303,2011,10,4.4
64,Jumla,Jumla,303,2011,11,-0.2
64,Jumla,Jumla,303,2011,12,-5.5
64,Jumla,Jumla,303,2012,1,-6.3
64,Jumla,Jumla,303,2012,2,-4.1
64,Jumla,Jumla,303,2012,3,-0.5
64,Jumla,Jumla,303,2012,4,4.3
64,Jumla,Jumla,303,2012,5,6.7
64,Jumla,Jumla,303,2012,6,13.3
64,Jumla,Jumla,303,2012,7,16.4
64,Jumla,Jumla,303,2012,8,15.5
64,Jumla,Jumla,303,2012,9,13.3
64,Jumla,Jumla,303,2012,10,2
64,Jumla,Jumla,303,2012,11,-3.2
64,Jumla,Jumla,303,2012,12,-5.1
64,Jumla,Jumla,303,2013,1,-6.2
64,Jumla,Jumla,303,2013,2,-2.1
64,Jumla,Jumla,303,2013,3,0.9
64,Jumla,Jumla,303,2013,4,4.1
64,Jumla,Jumla,303,2013,5,8.9
64,Jumla,Jumla,303,2013,6,15.4
64,Jumla,Jumla,303,2013,7,16.2
64,Jumla,Jumla,303,2013,8,15.5
64,Jumla,Jumla,303,2013,9,12.9
64,Jumla,Jumla,303,2013,10,7.9
64,Jumla,Jumla,303,2013,11,-2.2
64,Jumla,Jumla,303,2013,12,-5.4
64,Jumla,Jumla,303,2014,1,-4.4
64,Jumla,Jumla,303,2014,2,-2.5
64,Jumla,Jumla,303,2014,3,0.2
64,Jumla,Jumla,303,2014,4,3.4
64,Jumla,Jumla,303,2014,5,7.1
64,Jumla,Jumla,303,2014,6,13.1
64,Jumla,Jumla,303,2014,7,16.2
64,Jumla,Jumla,303,2014,8,15.7
64,Jumla,Jumla,303,2014,9,12.5
64,Jumla,Jumla,303,2014,10,5
64,Jumla,Jumla,303,2014,11,-2.5
64,Jumla,Jumla,303,2014,12,-4.5
64,Jumla,Jumla,303,2015,1,-3.5
64,Jumla,Jumla,303,2015,2,-1.9
64,Jumla,Jumla,303,2015,3,1.7
64,Jumla,Jumla,303,2015,4,4.8
64,Jumla,Jumla,303,2015,5,7.9
64,Jumla,Jumla,303,2015,6,12
64,Jumla,Jumla,303,2015,7,15.6
64,Jumla,Jumla,303,2015,8,15.6
64,Jumla,Jumla,303,2015,9,12
64,Jumla,Jumla,303,2015,10,4.5
64,Jumla,Jumla,303,2015,11,-0.2
64,Jumla,Jumla,303,2015,12,-4.5
64,Jumla,Jumla,303,2016,1,-4.5
64,Jumla,Jumla,303,2016,2,-1.2
64,Jumla,Jumla,303,2016,3,3.2
64,Jumla,Jumla,303,2016,4,5.9
64,Jumla,Jumla,303,2016,5,9.7
64,Jumla,Jumla,303,2016,6,15.4
64,Jumla,Jumla,303,2016,7,16.6
64,Jumla,Jumla,303,2016,8,15.5
64,Jumla,Jumla,303,2016,9,13.8
64,Jumla,Jumla,303,2016,10,6.7
64,Jumla,Jumla,303,2016,11,-1.7
64,Jumla,Jumla,303,2016,12,-3
64,Jumla,Jumla,303,2017,1,-3.9
64,Jumla,Jumla,303,2017,2,-1.1
64,Jumla,Jumla,303,2017,3,1.9
64,Jumla,Jumla,303,2017,4,6.3
64,Jumla,Jumla,303,2017,5,9.1
64,Jumla,Jumla,303,2017,6,13.4
64,Jumla,Jumla,303,2017,7,16.4
64,Jumla,Jumla,303,2017,8,16.2
64,Jumla,Jumla,303,2017,9,13.9
64,Jumla,Jumla,303,2017,10,7.2
64,Jumla,Jumla,303,2017,11,0
64,Jumla,Jumla,303,2017,12,-2.1
64,Jumla,Jumla,303,2018,1,-5.7
64,Jumla,Jumla,303,2018,2,-1.7
64,Jumla,Jumla,303,2018,3,1.9
64,Jumla,Jumla,303,2018,4,6.1
64,Jumla,Jumla,303,2018,5,8.6
64,Jumla,Jumla,303,2018,6,14.4
64,Jumla,Jumla,303,2018,7,16.7
64,Jumla,Jumla,303,2018,8,16.3
64,Jumla,Jumla,303,2018,9,13.8
64,Jumla,Jumla,303,2018,10,2.9
64,Jumla,Jumla,303,2018,11,-1.3
64,Jumla,Jumla,303,2018,12,-4.9
64,Jumla,Jumla,303,2019,1,-3.1
64,Jumla,Jumla,303,2019,2,-0.9
64,Jumla,Jumla,303,2019,3,1.1
64,Jumla,Jumla,303,2019,4,6.8
64,Jumla,Jumla,303,2019,5,7.6
64,Jumla,Jumla,303,2019,6,12.7
64,Jumla,Jumla,303,2019,7,15.8
64,Jumla,Jumla,303,2019,8,15.6
64,Jumla,Jumla,303,2019,9,14.4
64,Jumla,Jumla,303,2019,10,6.3
64,Jumla,Jumla,303,2019,11,1.6
64,Jumla,Jumla,303,2019,12,-3.9
121,Rajbiraj,Saptari,1223,1990,2,12.4
121,Rajbiraj,Saptari,1223,1990,3,15.2
121,Rajbiraj,Saptari,1223,1990,4,21.1
121,Rajbiraj,Saptari,1223,1990,5,26.3
121,Rajbiraj,Saptari,1223,1990,7,26.8
121,Rajbiraj,Saptari,1223,1990,8,24.2
121,Rajbiraj,Saptari,1223,1990,9,25
121,Rajbiraj,Saptari,1223,1990,10,20.2
121,Rajbiraj,Saptari,1223,1990,11,14.8
121,Rajbiraj,Saptari,1223,1990,12,10.3
121,Rajbiraj,Saptari,1223,1991,1,7.2
121,Rajbiraj,Saptari,1223,1991,2,10.1
121,Rajbiraj,Saptari,1223,1991,3,16.1
121,Rajbiraj,Saptari,1223,1991,4,21.9
121,Rajbiraj,Saptari,1223,1991,5,23.9
121,Rajbiraj,Saptari,1223,1991,6,25
121,Rajbiraj,Saptari,1223,1991,7,26
121,Rajbiraj,Saptari,1223,1991,8,25.9
121,Rajbiraj,Saptari,1223,1991,9,25.1
121,Rajbiraj,Saptari,1223,1991,10,21
121,Rajbiraj,Saptari,1223,1991,11,14.2
121,Rajbiraj,Saptari,1223,1991,12,8.5
121,Rajbiraj,Saptari,1223,1992,1,12.2
121,Rajbiraj,Saptari,1223,1992,2,14
121,Rajbiraj,Saptari,1223,1992,5,22.7
121,Rajbiraj,Saptari,1223,1992,6,25.1
121,Rajbiraj,Saptari,1223,1992,7,22.7
121,Rajbiraj,Saptari,1223,1992,8,25
121,Rajbiraj,Saptari,1223,1992,9,24.5
121,Rajbiraj,Saptari,1223,1992,10,21
121,Rajbiraj,Saptari,1223,1992,11,13.8
121,Rajbiraj,Saptari,1223,1992,12,9.4
121,Rajbiraj,Saptari,1223,1993,1,8.5
121,Rajbiraj,Saptari,1223,1993,2,12.3
121,Rajbiraj,Saptari,1223,1993,3,13.1
121,Rajbiraj,Saptari,1223,1993,4,18.1
121,Rajbiraj,Saptari,1223,1993,5,21.9
121,Rajbiraj,Saptari,1223,1993,6,23.2
121,Rajbiraj,Saptari,1223,1993,7,24.3
121,Rajbiraj,Saptari,1223,1993,8,24.2
121,Rajbiraj,Saptari,1223,1993,9,23.1
121,Rajbiraj,Saptari,1223,1993,10,20.6
121,Rajbiraj,Saptari,1223,1993,11,16.5
121,Rajbiraj,Saptari,1223,1993,12,10.9
121,Rajbiraj,Saptari,1223,1994,1,10.9
121,Rajbiraj,Saptari,1223,1994,2,11.3
121,Rajbiraj,Saptari,1223,1994,3,17
121,Rajbiraj,Saptari,1223,1994,4,20.5
121,Rajbiraj,Saptari,1223,1994,5,24.5
121,Rajbiraj,Saptari,1223,1994,6,26.1
121,Rajbiraj,Saptari,1223,1994,7,26.5
121,Rajbiraj,Saptari,1223,1994,8,26.2
121,Rajbiraj,Saptari,1223,1994,9,25.1
121,Rajbiraj,Saptari,1223,1994,10,20.9
121,Rajbiraj,Saptari,1223,1994,11,14.6
121,Rajbiraj,Saptari,1223,1994,12,9.5
121,Rajbiraj,Saptari,1223,1995,1,9.3
121,Rajbiraj,Saptari,1223,1995,2,10.9
121,Rajbiraj,Saptari,1223,1995,3,15.2
121,Rajbiraj,Saptari,1223,1995,4,20.1
121,Rajbiraj,Saptari,1223,1995,5,26.2
121,Rajbiraj,Saptari,1223,1995,6,26.1
121,Rajbiraj,Saptari,1223,1995,7,25.9
121,Rajbiraj,Saptari,1223,1995,8,25.9
121,Rajbiraj,Saptari,1223,1995,9,25
121,Rajbiraj,Saptari,1223,1995,10,21.9
121,Rajbiraj,Saptari,1223,1995,11,16
121,Rajbiraj,Saptari,1223,1995,12,11.7
121,Rajbiraj,Saptari,1223,1996,1,9.7
121,Rajbiraj,Saptari,1223,1996,2,12.4
121,Rajbiraj,Saptari,1223,1996,3,17.3
121,Rajbiraj,Saptari,1223,1996,4,20.4
121,Rajbiraj,Saptari,1223,1996,5,24
121,Rajbiraj,Saptari,1223,1996,6,25.1
121,Rajbiraj,Saptari,1223,1996,7,25.9
121,Rajbiraj,Saptari,1223,1996,8,25.8
121,Rajbiraj,Saptari,1223,1996,9,25.3
121,Rajbiraj,Saptari,1223,1996,10,21.1
121,Rajbiraj,Saptari,1223,1996,11,15
121,Rajbiraj,Saptari,1223,1996,12,10
121,Rajbiraj,Saptari,1223,1997,1,8
121,Rajbiraj,Saptari,1223,1997,2,10.1
121,Rajbiraj,Saptari,1223,1997,3,15.6
121,Rajbiraj,Saptari,1223,1997,4,16.1
121,Rajbiraj,Saptari,1223,1997,5,19.5
121,Rajbiraj,Saptari,1223,1997,6,20.7
121,Rajbiraj,Saptari,1223,1997,7,21.2
121,Rajbiraj,Saptari,1223,1997,8,25.2
121,Rajbiraj,Saptari,1223,1997,9,24.8
121,Rajbiraj,Saptari,1223,1997,10,19.2
121,Rajbiraj,Saptari,1223,1997,11,14.8
121,Rajbiraj,Saptari,1223,1997,12,10.4
121,Rajbiraj,Saptari,1223,1998,1,9.6
121,Rajbiraj,Saptari,1223,1998,2,12
121,Rajbiraj,Saptari,1223,1998,3,15.2
121,Rajbiraj,Saptari,1223,1998,4,20.6
121,Rajbiraj,Saptari,1223,1998,5,22.6
121,Rajbiraj,Saptari,1223,1998,6,22.1
121,Rajbiraj,Saptari,1223,1998,7,21.5
121,Rajbiraj,Saptari,1223,1998,8,24.4
121,Rajbiraj,Saptari,1223,1998,9,25.6
121,Rajbiraj,Saptari,1223,1998,10,24
121,Rajbiraj,Saptari,1223,1998,11,16.6
121,Rajbiraj,Saptari,1223,1999,4,24.1
121,Rajbiraj,Saptari,1223,1999,5,24.6
121,Rajbiraj,Saptari,1223,1999,6,25.8
121,Rajbiraj,Saptari,1223,1999,7,25.7
121,Rajbiraj,Saptari,1223,1999,8,25.7
121,Rajbiraj,Saptari,1223,1999,9,25
121,Rajbiraj,Saptari,1223,1999,10,22.3
121,Rajbiraj,Saptari,1223,1999,11,16.4
121,Rajbiraj,Saptari,1223,1999,12,12.3
121,Rajbiraj,Saptari,1223,2000,1,10.3
121,Rajbiraj,Saptari,1223,2000,2,10.6
121,Rajbiraj,Saptari,1223,2000,3,15
121,Rajbiraj,Saptari,1223,2000,4,20.7
121,Rajbiraj,Saptari,1223,2000,5,24.3
121,Rajbiraj,Saptari,1223,2000,6,25.5
121,Rajbiraj,Saptari,1223,2000,7,25.9
121,Rajbiraj,Saptari,1223,2000,8,26.8
121,Rajbiraj,Saptari,1223,2000,10,22.2
121,Rajbiraj,Saptari,1223,2000,11,17.8
121,Rajbiraj,Saptari,1223,2000,12,10.7
121,Rajbiraj,Saptari,1223,2001,1,7.8
121,Rajbiraj,Saptari,1223,2001,2,12.1
121,Rajbiraj,Saptari,1223,2001,3,16.2
121,Rajbiraj,Saptari,1223,2001,4,21.4
121,Rajbiraj,Saptari,1223,2001,5,23.5
121,Rajbiraj,Saptari,1223,2001,11,16.8
121,Rajbiraj,Saptari,1223,2001,12,11
121,Rajbiraj,Saptari,1223,2002,1,9.7
121,Rajbiraj,Saptari,1223,2002,2,12.1
121,Rajbiraj,Saptari,1223,2002,3,15.9
121,Rajbiraj,Saptari,1223,2002,4,20.5
121,Rajbiraj,Saptari,1223,2002,7,25
121,Rajbiraj,Saptari,1223,2002,8,25.4
121,Rajbiraj,Saptari,1223,2002,10,21.7
121,Rajbiraj,Saptari,1223,2002,11,16.6
121,Rajbiraj,Saptari,1223,2002,12,12.3
121,Rajbiraj,Saptari,1223,2003,1,8.8
121,Rajbiraj,Saptari,1223,2003,2,13.1
121,Rajbiraj,Saptari,1223,2003,3,16.5
121,Rajbiraj,Saptari,1223,2003,4,21.2
121,Rajbiraj,Saptari,1223,2003,5,22.1
121,Rajbiraj,Saptari,1223,2003,6,24.9
121,Rajbiraj,Saptari,1223,2003,7,25.7
121,Rajbiraj,Saptari,1223,2003,8,26
121,Rajbiraj,Saptari,1223,2003,9,24.2
121,Rajbiraj,Saptari,1223,2003,10,21.3
121,Rajbiraj,Saptari,1223,2003,11,16.5
121,Rajbiraj,Saptari,1223,2003,12,12.1
121,Rajbiraj,Saptari,1223,2004,1,9.5
121,Rajbiraj,Saptari,1223,2004,2,12
121,Rajbiraj,Saptari,1223,2004,3,17.2
121,Rajbiraj,Saptari,1223,2004,4,20.1
121,Rajbiraj,Saptari,1223,2004,5,23.4
