gsid,formal_name,district,station_id,year,month,min_temp
121,Rajbiraj,Saptari,1223,2004,6,24.4
121,Rajbiraj,Saptari,1223,2004,7,24.3
121,Rajbiraj,Saptari,1223,2004,8,25.5
121,Rajbiraj,Saptari,1223,2004,9,24.8
121,Rajbiraj,Saptari,1223,2004,10,21.7
121,Rajbiraj,Saptari,1223,2004,11,16.5
121,Rajbiraj,Saptari,1223,2005,1,10.2
121,Rajbiraj,Saptari,1223,2005,2,13.1
121,Rajbiraj,Saptari,1223,2005,3,18.7
121,Rajbiraj,Saptari,1223,2005,4,20.4
121,Rajbiraj,Saptari,1223,2005,6,24.9
121,Rajbiraj,Saptari,1223,2005,7,25.1
121,Rajbiraj,Saptari,1223,2005,8,25.4
121,Rajbiraj,Saptari,1223,2005,9,24.9
121,Rajbiraj,Saptari,1223,2005,10,21.2
121,Rajbiraj,Saptari,1223,2005,11,14.6
121,Rajbiraj,Saptari,1223,2005,12,10.6
121,Rajbiraj,Saptari,1223,2006,1,9.8
121,Rajbiraj,Saptari,1223,2006,2,15
121,Rajbiraj,Saptari,1223,2006,3,15.9
121,Rajbiraj,Saptari,1223,2006,4,20.4
121,Rajbiraj,Saptari,1223,2006,5,23.3
121,Rajbiraj,Saptari,1223,2006,6,24.8
121,Rajbiraj,Saptari,1223,2006,7,25.5
121,Rajbiraj,Saptari,1223,2006,8,25.6
121,Rajbiraj,Saptari,1223,2006,9,23.9
121,Rajbiraj,Saptari,1223,2006,10,20.4
121,Rajbiraj,Saptari,1223,2006,11,15.1
121,Rajbiraj,Saptari,1223,2006,12,11.7
121,Rajbiraj,Saptari,1223,2007,1,9.4
121,Rajbiraj,Saptari,1223,2007,2,13.9
121,Rajbiraj,Saptari,1223,2007,3,16.2
121,Rajbiraj,Saptari,1223,2007,4,23.2
121,Rajbiraj,Saptari,1223,2007,7,26.5
121,Rajbiraj,Saptari,1223,2008,1,13.2
121,Rajbiraj,Saptari,1223,2008,4,22.4
121,Rajbiraj,Saptari,1223,2008,5,23.3
121,Rajbiraj,Saptari,1223,2008,6,25
121,Rajbiraj,Saptari,1223,2008,7,24.9
121,Rajbiraj,Saptari,1223,2008,9,22.8
121,Rajbiraj,Saptari,1223,2008,10,20.7
121,Rajbiraj,Saptari,1223,2008,11,15.3
121,Rajbiraj,Saptari,1223,2008,12,12.7
121,Rajbiraj,Saptari,1223,2009,1,10.1
121,Rajbiraj,Saptari,1223,2009,2,11.7
121,Rajbiraj,Saptari,1223,2009,3,18.4
121,Rajbiraj,Saptari,1223,2009,4,23.7
121,Rajbiraj,Saptari,1223,2009,5,22.9
121,Rajbiraj,Saptari,1223,2009,6,23.4
121,Rajbiraj,Saptari,1223,2009,7,25.4
121,Rajbiraj,Saptari,1223,2009,8,25
121,Rajbiraj,Saptari,1223,2009,9,24.5
121,Rajbiraj,Saptari,1223,2009,10,20.2
121,Rajbiraj,Saptari,1223,2009,11,14.4
121,Rajbiraj,Saptari,1223,2009,12,10.5
121,Rajbiraj,Saptari,1223,2010,1,8.6
121,Rajbiraj,Saptari,1223,2010,2,10.9
121,Rajbiraj,Saptari,1223,2010,3,18.6
121,Rajbiraj,Saptari,1223,2010,4,23.9
121,Rajbiraj,Saptari,1223,2010,5,24.6
121,Rajbiraj,Saptari,1223,2010,6,25.3
121,Rajbiraj,Saptari,1223,2010,7,25.7
121,Rajbiraj,Saptari,1223,2010,8,26
121,Rajbiraj,Saptari,1223,2010,9,24.7
121,Rajbiraj,Saptari,1223,2010,10,22
121,Rajbiraj,Saptari,1223,2010,11,17.1
121,Rajbiraj,Saptari,1223,2010,12,10.5
121,Rajbiraj,Saptari,1223,2011,1,8.8
121,Rajbiraj,Saptari,1223,2011,2,12.3
121,Rajbiraj,Saptari,1223,2011,3,16.5
121,Rajbiraj,Saptari,1223,2011,4,20.3
121,Rajbiraj,Saptari,1223,2011,5,22.7
121,Rajbiraj,Saptari,1223,2011,6,24.6
121,Rajbiraj,Saptari,1223,2011,7,23.6
121,Rajbiraj,Saptari,1223,2011,8,24.2
121,Rajbiraj,Saptari,1223,2011,9,24.7
121,Rajbiraj,Saptari,1223,2011,10,21.5
121,Rajbiraj,Saptari,1223,2011,11,15.6
121,Rajbiraj,Saptari,1223,2011,12,9.9
121,Rajbiraj,Saptari,1223,2012,1,8.6
121,Rajbiraj,Saptari,1223,2012,2,11.5
121,Rajbiraj,Saptari,1223,2012,3,15.7
121,Rajbiraj,Saptari,1223,2012,4,21.8
121,Rajbiraj,Saptari,1223,2012,5,24.5
121,Rajbiraj,Saptari,1223,2012,6,25.2
121,Rajbiraj,Saptari,1223,2012,7,25.5
121,Rajbiraj,Saptari,1223,2012,8,26
121,Rajbiraj,Saptari,1223,2012,9,25.3
121,Rajbiraj,Saptari,1223,2012,10,20.8
121,Rajbiraj,Saptari,1223,2012,11,14
121,Rajbiraj,Saptari,1223,2012,12,11.5
121,Rajbiraj,Saptari,1223,2013,1,8.4
121,Rajbiraj,Saptari,1223,2013,2,13.6
121,Rajbiraj,Saptari,1223,2013,3,18.3
121,Rajbiraj,Saptari,1223,2013,4,21.7
121,Rajbiraj,Saptari,1223,2013,5,22.3
121,Rajbiraj,Saptari,1223,2013,6,25.5
121,Rajbiraj,Saptari,1223,2013,7,25
121,Rajbiraj,Saptari,1223,2013,8,25.3
121,Rajbiraj,Saptari,1223,2013,9,25.3
121,Rajbiraj,Saptari,1223,2013,10,21.9
121,Rajbiraj,Saptari,1223,2013,11,15.3
121,Rajbiraj,Saptari,1223,2013,12,12.7
121,Rajbiraj,Saptari,1223,2014,1,10.9
121,Rajbiraj,Saptari,1223,2014,2,12.5
121,Rajbiraj,Saptari,1223,2014,3,17
121,Rajbiraj,Saptari,1223,2014,4,21.6
121,Rajbiraj,Saptari,1223,2014,5,23.9
121,Rajbiraj,Saptari,1223,2014,6,25.8
121,Rajbiraj,Saptari,1223,2014,7,26.1
121,Rajbiraj,Saptari,1223,2014,8,25.4
121,Rajbiraj,Saptari,1223,2014,9,24.9
121,Rajbiraj,Saptari,1223,2014,10,21.9
121,Rajbiraj,Saptari,1223,2014,11,16.5
121,Rajbiraj,Saptari,1223,2014,12,11.9
121,Rajbiraj,Saptari,1223,2015,1,11.1
121,Rajbiraj,Saptari,1223,2015,2,13.7
121,Rajbiraj,Saptari,1223,2015,3,17.9
121,Rajbiraj,Saptari,1223,2015,4,21.6
121,Rajbiraj,Saptari,1223,2015,5,24.5
121,Rajbiraj,Saptari,1223,2015,6,26.2
121,Rajbiraj,Saptari,1223,2015,7,26.3
121,Rajbiraj,Saptari,1223,2015,8,26.5
121,Rajbiraj,Saptari,1223,2015,9,26.1
121,Rajbiraj,Saptari,1223,2015,10,23
121,Rajbiraj,Saptari,1223,2015,11,18.8
121,Rajbiraj,Saptari,1223,2015,12,12.2
121,Rajbiraj,Saptari,1223,2016,1,10.9
121,Rajbiraj,Saptari,1223,2016,2,14.8
121,Rajbiraj,Saptari,1223,2016,3,19
121,Rajbiraj,Saptari,1223,2016,4,24.1
121,Rajbiraj,Saptari,1223,2016,5,23.9
121,Rajbiraj,Saptari,1223,2016,6,25.9
121,Rajbiraj,Saptari,1223,2016,7,26.5
121,Rajbiraj,Saptari,1223,2016,8,27.1
121,Rajbiraj,Saptari,1223,2016,10,23.4
121,Rajbiraj,Saptari,1223,2017,1,11.5
121,Rajbiraj,Saptari,1223,2017,2,13.8
121,Rajbiraj,Saptari,1223,2017,3,17.4
121,Rajbiraj,Saptari,1223,2017,4,22.2
121,Rajbiraj,Saptari,1223,2017,5,24.4
121,Rajbiraj,Saptari,1223,2017,6,26.5
121,Rajbiraj,Saptari,1223,2017,7,26.8
121,Rajbiraj,Saptari,1223,2017,8,26.8
121,Rajbiraj,Saptari,1223,2017,9,26.4
121,Rajbiraj,Saptari,1223,2017,10,23.9
121,Rajbiraj,Saptari,1223,2017,11,17.1
121,Rajbiraj,Saptari,1223,2017,12,13.3
121,Rajbiraj,Saptari,1223,2018,1,9.8
121,Rajbiraj,Saptari,1223,2018,2,13.9
121,Rajbiraj,Saptari,1223,2018,4,22.5
121,Rajbiraj,Saptari,1223,2018,5,24.6
121,Rajbiraj,Saptari,1223,2018,6,26.8
121,Rajbiraj,Saptari,1223,2018,7,27.2
121,Rajbiraj,Saptari,1223,2018,8,26.7
121,Rajbiraj,Saptari,1223,2018,9,26.3
121,Rajbiraj,Saptari,1223,2018,10,22.1
121,Rajbiraj,Saptari,1223,2018,11,17.3
121,Rajbiraj,Saptari,1223,2018,12,11
121,Rajbiraj,Saptari,1223,2019,1,9.8
121,Rajbiraj,Saptari,1223,2019,2,14.1
121,Rajbiraj,Saptari,1223,2019,3,16.6
121,Rajbiraj,Saptari,1223,2019,4,23.7
121,Rajbiraj,Saptari,1223,2019,5,24.9
121,Rajbiraj,Saptari,1223,2019,6,25.6
121,Rajbiraj,Saptari,1223,2019,7,25.6
121,Rajbiraj,Saptari,1223,2019,8,26.6
121,Rajbiraj,Saptari,1223,2019,9,25.9
121,Rajbiraj,Saptari,1223,2019,10,22.7
121,Rajbiraj,Saptari,1223,2019,11,18.7
121,Rajbiraj,Saptari,1223,2019,12,12.4
234,Tamghas,Gulmi,725,1990,1,5.2
234,Tamghas,Gulmi,725,1990,2,5.3
234,Tamghas,Gulmi,725,1990,3,6.8
234,Tamghas,Gulmi,725,1990,4,11.3
234,Tamghas,Gulmi,725,1990,5,14.5
234,Tamghas,Gulmi,725,1990,6,17.4
234,Tamghas,Gulmi,725,1990,7,17.5
234,Tamghas,Gulmi,725,1990,8,17.4
234,Tamghas,Gulmi,725,1990,9,17.5
234,Tamghas,Gulmi,725,1990,10,12.5
234,Tamghas,Gulmi,725,1990,11,9.5
234,Tamghas,Gulmi,725,1990,12,6.2
234,Tamghas,Gulmi,725,1991,1,3.8
234,Tamghas,Gulmi,725,1991,2,7.3
234,Tamghas,Gulmi,725,1991,3,10.5
234,Tamghas,Gulmi,725,1991,4,13.2
234,Tamghas,Gulmi,725,1991,5,16.5
234,Tamghas,Gulmi,725,1991,6,17.5
234,Tamghas,Gulmi,725,1991,7,19
234,Tamghas,Gulmi,725,1991,8,18.4
234,Tamghas,Gulmi,725,1991,9,17
234,Tamghas,Gulmi,725,1991,10,12.8
234,Tamghas,Gulmi,725,1991,11,7.7
234,Tamghas,Gulmi,725,1991,12,4.9
234,Tamghas,Gulmi,725,1992,1,4.3
234,Tamghas,Gulmi,725,1992,2,4.6
234,Tamghas,Gulmi,725,1992,3,11
234,Tamghas,Gulmi,725,1992,4,14.7
234,Tamghas,Gulmi,725,1992,5,15
234,Tamghas,Gulmi,725,1992,6,18
234,Tamghas,Gulmi,725,1992,7,18.4
234,Tamghas,Gulmi,725,1992,8,18.3
234,Tamghas,Gulmi,725,1992,9,16.7
234,Tamghas,Gulmi,725,1992,10,13.2
234,Tamghas,Gulmi,725,1992,11,8.7
234,Tamghas,Gulmi,725,1992,12,5.2
234,Tamghas,Gulmi,725,1993,1,4.1
234,Tamghas,Gulmi,725,1993,2,7.2
234,Tamghas,Gulmi,725,1993,3,8.1
234,Tamghas,Gulmi,725,1993,4,12.5
234,Tamghas,Gulmi,725,1993,5,15.2
234,Tamghas,Gulmi,725,1993,6,17.5
234,Tamghas,Gulmi,725,1993,7,18.8
234,Tamghas,Gulmi,725,1993,8,18.6
234,Tamghas,Gulmi,725,1993,9,16.6
234,Tamghas,Gulmi,725,1993,10,13.2
234,Tamghas,Gulmi,725,1993,11,9.5
234,Tamghas,Gulmi,725,1993,12,6.8
234,Tamghas,Gulmi,725,1994,1,5.4
234,Tamghas,Gulmi,725,1994,2,5.2
234,Tamghas,Gulmi,725,1994,3,10.9
234,Tamghas,Gulmi,725,1994,4,13.2
234,Tamghas,Gulmi,725,1994,5,15.3
234,Tamghas,Gulmi,725,1994,6,18.3
234,Tamghas,Gulmi,725,1994,7,19.4
234,Tamghas,Gulmi,725,1994,8,18.9
234,Tamghas,Gulmi,725,1994,9,17.6
234,Tamghas,Gulmi,725,1994,10,13.3
234,Tamghas,Gulmi,725,1994,11,9.4
234,Tamghas,Gulmi,725,1994,12,6.2
234,Tamghas,Gulmi,725,1995,1,4.4
234,Tamghas,Gulmi,725,1995,2,6.2
234,Tamghas,Gulmi,725,1995,3,10
234,Tamghas,Gulmi,725,1995,4,14
234,Tamghas,Gulmi,725,1995,5,18.1
234,Tamghas,Gulmi,725,1995,6,19.1
234,Tamghas,Gulmi,725,1995,7,18.9
234,Tamghas,Gulmi,725,1995,8,18.5
234,Tamghas,Gulmi,725,1995,9,17.1
234,Tamghas,Gulmi,725,1995,10,13.8
234,Tamghas,Gulmi,725,1995,11,9.2
234,Tamghas,Gulmi,725,1995,12,5.9
234,Tamghas,Gulmi,725,1997,1,3
234,Tamghas,Gulmi,725,1997,2,4.1
234,Tamghas,Gulmi,725,1997,3,8.9
234,Tamghas,Gulmi,725,1997,4,11.3
234,Tamghas,Gulmi,725,1997,5,14
234,Tamghas,Gulmi,725,1997,6,17.2
234,Tamghas,Gulmi,725,1997,7,19.1
234,Tamghas,Gulmi,725,1997,8,18.8
234,Tamghas,Gulmi,725,1997,9,17.2
234,Tamghas,Gulmi,725,1997,10,11.3
234,Tamghas,Gulmi,725,1997,11,8.9
234,Tamghas,Gulmi,725,1997,12,5
234,Tamghas,Gulmi,725,1998,1,3.9
234,Tamghas,Gulmi,725,1998,2,6.4
234,Tamghas,Gulmi,725,1998,3,8
234,Tamghas,Gulmi,725,1998,4,13.1
234,Tamghas,Gulmi,725,1998,5,16.7
234,Tamghas,Gulmi,725,1998,6,19.2
234,Tamghas,Gulmi,725,1998,7,19.2
234,Tamghas,Gulmi,725,1998,8,19.2
234,Tamghas,Gulmi,725,1998,9,17.9
234,Tamghas,Gulmi,725,1998,10,14.9
234,Tamghas,Gulmi,725,1998,11,10.5
234,Tamghas,Gulmi,725,1998,12,6.5
234,Tamghas,Gulmi,725,1999,1,5
234,Tamghas,Gulmi,725,1999,2,9.1
234,Tamghas,Gulmi,725,1999,3,10.8
234,Tamghas,Gulmi,725,1999,4,15.7
234,Tamghas,Gulmi,725,1999,5,16.5
234,Tamghas,Gulmi,725,1999,6,18
234,Tamghas,Gulmi,725,1999,7,18.6
234,Tamghas,Gulmi,725,1999,8,18.3
234,Tamghas,Gulmi,725,1999,9,17.5
234,Tamghas,Gulmi,725,1999,10,13.5
234,Tamghas,Gulmi,725,1999,11,9.4
234,Tamghas,Gulmi,725,1999,12,6.4
234,Tamghas,Gulmi,725,2000,1,4.7
234,Tamghas,Gulmi,725,2000,2,4.6
234,Tamghas,Gulmi,725,2000,3,8.3
234,Tamghas,Gulmi,725,2000,4,14.2
234,Tamghas,Gulmi,725,2000,5,16.4
234,Tamghas,Gulmi,725,2000,6,18.2
234,Tamghas,Gulmi,725,2000,7,19
234,Tamghas,Gulmi,725,2000,8,18.7
234,Tamghas,Gulmi,725,2000,9,16.9
234,Tamghas,Gulmi,725,2000,10,13.8
234,Tamghas,Gulmi,725,2000,11,9.8
234,Tamghas,Gulmi,725,2000,12,5.8
234,Tamghas,Gulmi,725,2001,1,4.1
234,Tamghas,Gulmi,725,2001,2,7
234,Tamghas,Gulmi,725,2001,3,9.7
234,Tamghas,Gulmi,725,2001,4,13.6
234,Tamghas,Gulmi,725,2001,5,15.4
234,Tamghas,Gulmi,725,2001,6,18.3
234,Tamghas,Gulmi,725,2001,7,19.5
234,Tamghas,Gulmi,725,2001,8,19.1
234,Tamghas,Gulmi,725,2001,9,17.4
234,Tamghas,Gulmi,725,2001,10,14.2
234,Tamghas,Gulmi,725,2001,11,10
234,Tamghas,Gulmi,725,2001,12,6.1
234,Tamghas,Gulmi,725,2002,1,4.8
234,Tamghas,Gulmi,725,2002,2,7.1
234,Tamghas,Gulmi,725,2002,3,10.6
234,Tamghas,Gulmi,725,2002,4,13.2
234,Tamghas,Gulmi,725,2002,5,16.2
234,Tamghas,Gulmi,725,2002,6,18.1
234,Tamghas,Gulmi,725,2002,7,19.6
234,Tamghas,Gulmi,725,2002,8,18.5
234,Tamghas,Gulmi,725,2002,9,16.6
234,Tamghas,Gulmi,725,2002,10,12.9
234,Tamghas,Gulmi,725,2002,11,9.3
234,Tamghas,Gulmi,725,2002,12,5.8
234,Tamghas,Gulmi,725,2003,1,4.1
234,Tamghas,Gulmi,725,2003,2,5.8
234,Tamghas,Gulmi,725,2003,3,8.9
234,Tamghas,Gulmi,725,2003,4,13.5
234,Tamghas,Gulmi,725,2003,5,14.2
234,Tamghas,Gulmi,725,2003,6,17.2
234,Tamghas,Gulmi,725,2003,7,18.3
234,Tamghas,Gulmi,725,2003,8,18.8
234,Tamghas,Gulmi,725,2003,9,17.2
234,Tamghas,Gulmi,725,2003,10,12.6
234,Tamghas,Gulmi,725,2003,11,8.8
234,Tamghas,Gulmi,725,2003,12,5.5
234,Tamghas,Gulmi,725,2004,1,4.1
234,Tamghas,Gulmi,725,2004,2,6.5
234,Tamghas,Gulmi,725,2004,3,12.4
234,Tamghas,Gulmi,725,2004,4,14.2
234,Tamghas,Gulmi,725,2004,5,16
234,Tamghas,Gulmi,725,2004,6,17.3
234,Tamghas,Gulmi,725,2004,7,18.5
234,Tamghas,Gulmi,725,2004,8,18.6
234,Tamghas,Gulmi,725,2004,9,17.9
234,Tamghas,Gulmi,725,2004,10,12.6
234,Tamghas,Gulmi,725,2004,11,8.3
234,Tamghas,Gulmi,725,2004,12,5.7
234,Tamghas,Gulmi,725,2005,1,4.2
234,Tamghas,Gulmi,725,2005,2,7
234,Tamghas,Gulmi,725,2005,3,10.8
234,Tamghas,Gulmi,725,2005,4,13.5
234,Tamghas,Gulmi,725,2005,5,15.1
234,Tamghas,Gulmi,725,2005,6,17.7
234,Tamghas,Gulmi,725,2005,7,18.4
234,Tamghas,Gulmi,725,2005,8,18.5
234,Tamghas,Gulmi,725,2005,9,16.9
234,Tamghas,Gulmi,725,2005,10,13.2
234,Tamghas,Gulmi,725,2005,11,8.3
234,Tamghas,Gulmi,725,2005,12,4.8
234,Tamghas,Gulmi,725,2006,1,6.2
234,Tamghas,Gulmi,725,2006,2,8.9
234,Tamghas,Gulmi,725,2006,3,10.3
234,Tamghas,Gulmi,725,2006,4,12.6
234,Tamghas,Gulmi,725,2006,5,16.5
234,Tamghas,Gulmi,725,2006,6,17.4
234,Tamghas,Gulmi,725,2006,7,19.1
234,Tamghas,Gulmi,725,2006,8,18.4
234,Tamghas,Gulmi,725,2006,9,17.3
234,Tamghas,Gulmi,725,2006,10,13.3
234,Tamghas,Gulmi,725,2006,11,9
234,Tamghas,Gulmi,725,2006,12,6
234,Tamghas,Gulmi,725,2007,1,4.2
234,Tamghas,Gulmi,725,2007,2,5.2
234,Tamghas,Gulmi,725,2007,3,8.9
234,Tamghas,Gulmi,725,2007,4,13.4
234,Tamghas,Gulmi,725,2007,5,15.9
234,Tamghas,Gulmi,725,2007,6,18.3
234,Tamghas,Gulmi,725,2007,7,18.3
234,Tamghas,Gulmi,725,2007,8,18.5
234,Tamghas,Gulmi,725,2007,9,17.2
234,Tamghas,Gulmi,725,2007,10,13.7
234,Tamghas,Gulmi,725,2007,11,8.7
234,Tamghas,Gulmi,725,2007,12,5.2
234,Tamghas,Gulmi,725,2008,1,4.4
234,Tamghas,Gulmi,725,2008,2,4.9
234,Tamghas,Gulmi,725,2008,3,10.1
234,Tamghas,Gulmi,725,2008,4,13.1
234,Tamghas,Gulmi,725,2008,5,14.3
234,Tamghas,Gulmi,725,2008,6,18
234,Tamghas,Gulmi,725,2008,7,18.9
234,Tamghas,Gulmi,725,2008,8,18.6
234,Tamghas,Gulmi,725,2008,9,16.9
234,Tamghas,Gulmi,725,2008,10,13.1
234,Tamghas,Gulmi,725,2008,11,9.5
234,Tamghas,Gulmi,725,2008,12,7.1
234,Tamghas,Gulmi,725,2009,1,6.2
234,Tamghas,Gulmi,725,2009,2,8.3
234,Tamghas,Gulmi,725,2009,3,10.1
234,Tamghas,Gulmi,725,2009,4,14.8
234,Tamghas,Gulmi,725,2009,5,15.2
234,Tamghas,Gulmi,725,2009,6,17.2
234,Tamghas,Gulmi,725,2009,7,18.9
234,Tamghas,Gulmi,725,2009,8,18.3
234,Tamghas,Gulmi,725,2009,9,16.9
234,Tamghas,Gulmi,725,2009,10,13
234,Tamghas,Gulmi,725,2009,11,9.2
234,Tamghas,Gulmi,725,2009,12,6.2
234,Tamghas,Gulmi,725,2010,1,5.6
234,Tamghas,Gulmi,725,2010,2,6.4
234,Tamghas,Gulmi,725,2010,3,12.4
234,Tamghas,Gulmi,725,2010,4,16.2
234,Tamghas,Gulmi,725,2010,5,16.1
234,Tamghas,Gulmi,725,2010,6,18.1
234,Tamghas,Gulmi,725,2010,7,18.8
234,Tamghas,Gulmi,725,2010,8,18.8
234,Tamghas,Gulmi,725,2010,9,17.3
234,Tamghas,Gulmi,725,2010,10,13.8
234,Tamghas,Gulmi,725,2010,11,10.1
234,Tamghas,Gulmi,725,2010,12,5.4
234,Tamghas,Gulmi,725,2011,1,3.6
234,Tamghas,Gulmi,725,2011,2,6.7
234,Tamghas,Gulmi,725,2011,3,10.5
234,Tamghas,Gulmi,725,2011,4,12.7
234,Tamghas,Gulmi,725,2011,5,15.6
234,Tamghas,Gulmi,725,2011,6,17.8
234,Tamghas,Gulmi,725,2011,7,18.7
234,Tamghas,Gulmi,725,2011,8,18.4
234,Tamghas,Gulmi,725,2011,9,17.5
234,Tamghas,Gulmi,725,2011,10,13.3
234,Tamghas,Gulmi,725,2011,11,9.6
234,Tamghas,Gulmi,725,2011,12,5.8
234,Tamghas,Gulmi,725,2012,1,3.9
234,Tamghas,Gulmi,725,2012,2,6.4
234,Tamghas,Gulmi,725,2012,3,9.4
234,Tamghas,Gulmi,725,2012,4,13.4
234,Tamghas,Gulmi,725,2012,5,15.8
234,Tamghas,Gulmi,725,2012,6,18.8
234,Tamghas,Gulmi,725,2012,7,19
234,Tamghas,Gulmi,725,2012,8,18.6
234,Tamghas,Gulmi,725,2012,9,17.5
234,Tamghas,Gulmi,725,2012,10,12.5
234,Tamghas,Gulmi,725,2012,11,8.1
234,Tamghas,Gulmi,725,2012,12,5.9
234,Tamghas,Gulmi,725,2013,1,4
234,Tamghas,Gulmi,725,2013,3,11
234,Tamghas,Gulmi,725,2013,4,12.9
234,Tamghas,Gulmi,725,2013,5,16.2
234,Tamghas,Gulmi,725,2013,6,18.2
234,Tamghas,Gulmi,725,2013,7,18.7
234,Tamghas,Gulmi,725,2013,8,18.8
234,Tamghas,Gulmi,725,2013,9,16.7
234,Tamghas,Gulmi,725,2013,10,13.7
234,Tamghas,Gulmi,725,2013,11,8.1
234,Tamghas,Gulmi,725,2013,12,5.5
234,Tamghas,Gulmi,725,2014,1,5
234,Tamghas,Gulmi,725,2014,2,5.9
234,Tamghas,Gulmi,725,2014,3,9.3
234,Tamghas,Gulmi,725,2014,4,13.5
234,Tamghas,Gulmi,725,2014,5,15.4
234,Tamghas,Gulmi,725,2014,6,18
234,Tamghas,Gulmi,725,2014,7,19.1
234,Tamghas,Gulmi,725,2014,8,18.3
234,Tamghas,Gulmi,725,2014,9,16.6
234,Tamghas,Gulmi,725,2014,10,12.1
234,Tamghas,Gulmi,725,2014,11,8.8
234,Tamghas,Gulmi,725,2014,12,4.6
234,Tamghas,Gulmi,725,2015,1,4.1
234,Tamghas,Gulmi,725,2015,2,6
234,Tamghas,Gulmi,725,2015,3,9
234,Tamghas,Gulmi,725,2015,4,11.2
234,Tamghas,Gulmi,725,2015,5,15.2
234,Tamghas,Gulmi,725,2015,6,18.7
234,Tamghas,Gulmi,725,2015,7,19.3
234,Tamghas,Gulmi,725,2015,8,18.5
234,Tamghas,Gulmi,725,2015,9,17.4
234,Tamghas,Gulmi,725,2015,10,13.3
234,Tamghas,Gulmi,725,2015,11,9.5
234,Tamghas,Gulmi,725,2015,12,4.7
234,Tamghas,Gulmi,725,2016,1,4.1
234,Tamghas,Gulmi,725,2016,2,7.4
234,Tamghas,Gulmi,725,2016,3,11.4
234,Tamghas,Gulmi,725,2016,4,15.1
234,Tamghas,Gulmi,725,2016,5,15.7
234,Tamghas,Gulmi,725,2016,6,18.3
234,Tamghas,Gulmi,725,2016,7,18.9
234,Tamghas,Gulmi,725,2016,8,18.5
234,Tamghas,Gulmi,725,2016,9,17.5
234,Tamghas,Gulmi,725,2016,10,13.8
234,Tamghas,Gulmi,725,2016,11,8.5
234,Tamghas,Gulmi,725,2016,12,6.4
234,Tamghas,Gulmi,725,2017,1,4.2
234,Tamghas,Gulmi,725,2017,2,6.6
234,Tamghas,Gulmi,725,2017,3,8.2
234,Tamghas,Gulmi,725,2017,4,12.7
234,Tamghas,Gulmi,725,2017,5,14.5
234,Tamghas,Gulmi,725,2017,6,17.4
234,Tamghas,Gulmi,725,2017,7,18.8
234,Tamghas,Gulmi,725,2017,8,19.1
234,Tamghas,Gulmi,725,2017,9,17.9
234,Tamghas,Gulmi,725,2017,10,14.3
234,Tamghas,Gulmi,725,2017,11,9.2
234,Tamghas,Gulmi,725,2017,12,6
234,Tamghas,Gulmi,725,2018,1,3.3
234,Tamghas,Gulmi,725,2018,2,6.9
234,Tamghas,Gulmi,725,2018,3,9.9
234,Tamghas,Gulmi,725,2018,4,12.3
234,Tamghas,Gulmi,725,2018,5,14.9
234,Tamghas,Gulmi,725,2018,6,18.4
234,Tamghas,Gulmi,725,2018,7,19
234,Tamghas,Gulmi,725,2018,8,18.4
234,Tamghas,Gulmi,725,2018,9,16.8
234,Tamghas,Gulmi,725,2018,10,11.5
234,Tamghas,Gulmi,725,2018,11,8.3
234,Tamghas,Gulmi,725,2018,12,4.4
234,Tamghas,Gulmi,725,2019,1,4
234,Tamghas,Gulmi,725,2019,2,5.4
234,Tamghas,Gulmi,725,2019,3,8.5
234,Tamghas,Gulmi,725,2019,4,13.4
234,Tamghas,Gulmi,725,2019,5,15.3
234,Tamghas,Gulmi,725,2019,6,17.1
234,Tamghas,Gulmi,725,2019,7,18.7
234,Tamghas,Gulmi,725,2019,8,18.4
234,Tamghas,Gulmi,725,2019,9,17.3
234,Tamghas,Gulmi,725,2019,10,12.5
234,Tamghas,Gulmi,725,2019,11,10.6
234,Tamghas,Gulmi,725,2019,12,4.3
