gsid,formal_name,district,station_id,year,month,max_temp
121,Rajbiraj,Saptari,1223,2003,11,29.9
121,Rajbiraj,Saptari,1223,2003,12,26.1
121,Rajbiraj,Saptari,1223,2004,1,22.9
121,Rajbiraj,Saptari,1223,2004,2,27.9
121,Rajbiraj,Saptari,1223,2004,3,33.6
121,Rajbiraj,Saptari,1223,2004,4,34.3
121,Rajbiraj,Saptari,1223,2004,5,34.8
121,Rajbiraj,Saptari,1223,2004,6,33.3
121,Rajbiraj,Saptari,1223,2004,7,32.1
121,Rajbiraj,Saptari,1223,2004,8,34.2
121,Rajbiraj,Saptari,1223,2004,9,33.4
121,Rajbiraj,Saptari,1223,2004,10,33
121,Rajbiraj,Saptari,1223,2004,11,31.4
121,Rajbiraj,Saptari,1223,2005,1,24.8
121,Rajbiraj,Saptari,1223,2005,2,28.5
121,Rajbiraj,Saptari,1223,2005,3,33.3
121,Rajbiraj,Saptari,1223,2005,6,35.1
121,Rajbiraj,Saptari,1223,2005,7,33
121,Rajbiraj,Saptari,1223,2005,8,32.5
121,Rajbiraj,Saptari,1223,2005,9,33.9
121,Rajbiraj,Saptari,1223,2005,10,31.4
121,Rajbiraj,Saptari,1223,2005,11,29.3
121,Rajbiraj,Saptari,1223,2005,12,26.6
121,Rajbiraj,Saptari,1223,2006,1,23.5
121,Rajbiraj,Saptari,1223,2006,2,28.7
121,Rajbiraj,Saptari,1223,2006,3,32.4
121,Rajbiraj,Saptari,1223,2006,4,34
121,Rajbiraj,Saptari,1223,2006,5,33.9
121,Rajbiraj,Saptari,1223,2006,6,33.9
121,Rajbiraj,Saptari,1223,2006,7,33.8
121,Rajbiraj,Saptari,1223,2006,8,34.4
121,Rajbiraj,Saptari,1223,2006,9,32.2
121,Rajbiraj,Saptari,1223,2006,10,33
121,Rajbiraj,Saptari,1223,2006,11,28.1
121,Rajbiraj,Saptari,1223,2006,12,25.3
121,Rajbiraj,Saptari,1223,2007,1,22.7
121,Rajbiraj,Saptari,1223,2007,2,25.1
121,Rajbiraj,Saptari,1223,2007,3,30.9
121,Rajbiraj,Saptari,1223,2007,4,35.9
121,Rajbiraj,Saptari,1223,2007,7,31.8
121,Rajbiraj,Saptari,1223,2007,8,33.2
121,Rajbiraj,Saptari,1223,2007,9,32.5
121,Rajbiraj,Saptari,1223,2007,10,32.5
121,Rajbiraj,Saptari,1223,2007,11,30.3
121,Rajbiraj,Saptari,1223,2007,12,24.6
121,Rajbiraj,Saptari,1223,2008,1,22
121,Rajbiraj,Saptari,1223,2008,2,23
121,Rajbiraj,Saptari,1223,2008,3,29.9
121,Rajbiraj,Saptari,1223,2008,4,34.8
121,Rajbiraj,Saptari,1223,2008,5,33.8
121,Rajbiraj,Saptari,1223,2008,6,33.4
121,Rajbiraj,Saptari,1223,2008,7,32.7
121,Rajbiraj,Saptari,1223,2008,9,33.7
121,Rajbiraj,Saptari,1223,2008,10,32.2
121,Rajbiraj,Saptari,1223,2008,11,28.3
121,Rajbiraj,Saptari,1223,2008,12,24.1
121,Rajbiraj,Saptari,1223,2009,1,23.4
121,Rajbiraj,Saptari,1223,2009,2,27
121,Rajbiraj,Saptari,1223,2009,3,32.6
121,Rajbiraj,Saptari,1223,2009,4,35.1
121,Rajbiraj,Saptari,1223,2009,5,33.1
121,Rajbiraj,Saptari,1223,2009,6,34.3
121,Rajbiraj,Saptari,1223,2009,7,33.7
121,Rajbiraj,Saptari,1223,2009,8,33
121,Rajbiraj,Saptari,1223,2009,9,34.9
121,Rajbiraj,Saptari,1223,2009,10,32.6
121,Rajbiraj,Saptari,1223,2009,11,28.2
121,Rajbiraj,Saptari,1223,2009,12,23.9
121,Rajbiraj,Saptari,1223,2010,1,19.8
121,Rajbiraj,Saptari,1223,2010,2,27
121,Rajbiraj,Saptari,1223,2010,3,33
121,Rajbiraj,Saptari,1223,2010,4,36
121,Rajbiraj,Saptari,1223,2010,5,34.9
121,Rajbiraj,Saptari,1223,2010,6,34.1
121,Rajbiraj,Saptari,1223,2010,7,32.8
121,Rajbiraj,Saptari,1223,2010,8,33.4
121,Rajbiraj,Saptari,1223,2010,9,32.7
121,Rajbiraj,Saptari,1223,2010,10,31
121,Rajbiraj,Saptari,1223,2010,11,27.9
121,Rajbiraj,Saptari,1223,2010,12,24.2
121,Rajbiraj,Saptari,1223,2011,1,19.1
121,Rajbiraj,Saptari,1223,2011,2,25.9
121,Rajbiraj,Saptari,1223,2011,3,31.2
121,Rajbiraj,Saptari,1223,2011,4,33.3
121,Rajbiraj,Saptari,1223,2011,5,33
121,Rajbiraj,Saptari,1223,2011,6,33.3
121,Rajbiraj,Saptari,1223,2011,7,32.6
121,Rajbiraj,Saptari,1223,2011,8,33.1
121,Rajbiraj,Saptari,1223,2011,9,33.4
121,Rajbiraj,Saptari,1223,2011,10,32.5
121,Rajbiraj,Saptari,1223,2011,11,27.6
121,Rajbiraj,Saptari,1223,2011,12,21.8
121,Rajbiraj,Saptari,1223,2012,1,20.9
121,Rajbiraj,Saptari,1223,2012,2,25.3
121,Rajbiraj,Saptari,1223,2012,3,30.4
121,Rajbiraj,Saptari,1223,2012,4,33.8
121,Rajbiraj,Saptari,1223,2012,5,35.9
121,Rajbiraj,Saptari,1223,2012,6,33.6
121,Rajbiraj,Saptari,1223,2012,7,32.6
121,Rajbiraj,Saptari,1223,2012,8,33.7
121,Rajbiraj,Saptari,1223,2012,9,32.5
121,Rajbiraj,Saptari,1223,2012,10,31.2
121,Rajbiraj,Saptari,1223,2012,11,27.9
121,Rajbiraj,Saptari,1223,2012,12,21.9
121,Rajbiraj,Saptari,1223,2013,1,20.1
121,Rajbiraj,Saptari,1223,2013,2,26.6
121,Rajbiraj,Saptari,1223,2013,3,31.6
121,Rajbiraj,Saptari,1223,2013,4,33.8
121,Rajbiraj,Saptari,1223,2013,5,33.5
121,Rajbiraj,Saptari,1223,2013,6,33.1
121,Rajbiraj,Saptari,1223,2013,7,32.5
121,Rajbiraj,Saptari,1223,2013,8,33
121,Rajbiraj,Saptari,1223,2013,9,34.2
121,Rajbiraj,Saptari,1223,2013,10,29.9
121,Rajbiraj,Saptari,1223,2013,11,27.1
121,Rajbiraj,Saptari,1223,2013,12,22.8
121,Rajbiraj,Saptari,1223,2014,3,30.4
121,Rajbiraj,Saptari,1223,2014,6,33.3
121,Rajbiraj,Saptari,1223,2014,7,33.3
121,Rajbiraj,Saptari,1223,2014,8,32.9
121,Rajbiraj,Saptari,1223,2014,9,32.3
121,Rajbiraj,Saptari,1223,2014,10,31.5
121,Rajbiraj,Saptari,1223,2014,11,27.3
121,Rajbiraj,Saptari,1223,2014,12,21.7
121,Rajbiraj,Saptari,1223,2015,1,20.9
121,Rajbiraj,Saptari,1223,2015,2,25.4
121,Rajbiraj,Saptari,1223,2015,3,29.8
121,Rajbiraj,Saptari,1223,2015,4,32.6
121,Rajbiraj,Saptari,1223,2015,5,34.3
121,Rajbiraj,Saptari,1223,2015,6,34.4
121,Rajbiraj,Saptari,1223,2015,7,34.2
121,Rajbiraj,Saptari,1223,2015,8,32.7
121,Rajbiraj,Saptari,1223,2015,9,32.9
121,Rajbiraj,Saptari,1223,2015,10,32.1
121,Rajbiraj,Saptari,1223,2015,11,29.6
121,Rajbiraj,Saptari,1223,2015,12,24.2
121,Rajbiraj,Saptari,1223,2016,1,22.3
121,Rajbiraj,Saptari,1223,2016,2,28.2
121,Rajbiraj,Saptari,1223,2016,3,32.9
121,Rajbiraj,Saptari,1223,2016,4,36.4
121,Rajbiraj,Saptari,1223,2016,5,33.5
121,Rajbiraj,Saptari,1223,2016,6,33.4
121,Rajbiraj,Saptari,1223,2016,7,32.4
121,Rajbiraj,Saptari,1223,2016,8,34.4
121,Rajbiraj,Saptari,1223,2016,10,32.6
121,Rajbiraj,Saptari,1223,2017,1,22.8
121,Rajbiraj,Saptari,1223,2017,2,26.5
121,Rajbiraj,Saptari,1223,2017,3,28.5
121,Rajbiraj,Saptari,1223,2017,4,32.7
121,Rajbiraj,Saptari,1223,2017,5,32.9
121,Rajbiraj,Saptari,1223,2017,6,33.8
121,Rajbiraj,Saptari,1223,2017,7,32.7
121,Rajbiraj,Saptari,1223,2017,8,32.2
121,Rajbiraj,Saptari,1223,2017,9,33.5
121,Rajbiraj,Saptari,1223,2017,10,31.2
121,Rajbiraj,Saptari,1223,2017,11,28.5
121,Rajbiraj,Saptari,1223,2017,12,25
121,Rajbiraj,Saptari,1223,2018,1,18.3
121,Rajbiraj,Saptari,1223,2018,2,25.6
121,Rajbiraj,Saptari,1223,2018,4,31.9
121,Rajbiraj,Saptari,1223,2018,5,32.5
121,Rajbiraj,Saptari,1223,2018,6,34
121,Rajbiraj,Saptari,1223,2018,7,33.3
121,Rajbiraj,Saptari,1223,2018,8,33
121,Rajbiraj,Saptari,1223,2018,9,32.9
121,Rajbiraj,Saptari,1223,2018,10,31.2
121,Rajbiraj,Saptari,1223,2018,11,28.8
121,Rajbiraj,Saptari,1223,2018,12,24.6
121,Rajbiraj,Saptari,1223,2019,1,23.9
121,Rajbiraj,Saptari,1223,2019,2,25.2
121,Rajbiraj,Saptari,1223,2019,3,30.9
121,Rajbiraj,Saptari,1223,2019,4,32.9
121,Rajbiraj,Saptari,1223,2019,5,34.7
121,Rajbiraj,Saptari,1223,2019,6,34.9
121,Rajbiraj,Saptari,1223,2019,7,32.4
121,Rajbiraj,Saptari,1223,2019,8,34.9
121,Rajbiraj,Saptari,1223,2019,9,31.9
121,Rajbiraj,Saptari,1223,2019,10,30.5
121,Rajbiraj,Saptari,1223,2019,11,29.2
121,Rajbiraj,Saptari,1223,2019,12,22
234,Tamghas,Gulmi,725,1990,1,16.4
234,Tamghas,Gulmi,725,1990,2,15.1
234,Tamghas,Gulmi,725,1990,3,18.2
234,Tamghas,Gulmi,725,1990,4,24.2
234,Tamghas,Gulmi,725,1990,5,25.1
234,Tamghas,Gulmi,725,1990,6,27.1
234,Tamghas,Gulmi,725,1990,7,25.3
234,Tamghas,Gulmi,725,1990,8,26
234,Tamghas,Gulmi,725,1990,9,24.8
234,Tamghas,Gulmi,725,1990,10,22.5
234,Tamghas,Gulmi,725,1990,11,20.8
234,Tamghas,Gulmi,725,1990,12,16.8
234,Tamghas,Gulmi,725,1991,1,13.6
234,Tamghas,Gulmi,725,1991,2,19.1
234,Tamghas,Gulmi,725,1991,3,21.9
234,Tamghas,Gulmi,725,1991,4,25.4
234,Tamghas,Gulmi,725,1991,5,27.4
234,Tamghas,Gulmi,725,1991,6,26.7
234,Tamghas,Gulmi,725,1991,7,26.6
234,Tamghas,Gulmi,725,1991,8,25.9
234,Tamghas,Gulmi,725,1991,9,25.3
234,Tamghas,Gulmi,725,1991,10,23.8
234,Tamghas,Gulmi,725,1991,11,18.8
234,Tamghas,Gulmi,725,1991,12,15.4
234,Tamghas,Gulmi,725,1992,1,13.8
234,Tamghas,Gulmi,725,1992,2,14.6
234,Tamghas,Gulmi,725,1992,3,23.8
234,Tamghas,Gulmi,725,1992,4,27.8
234,Tamghas,Gulmi,725,1992,5,25.6
234,Tamghas,Gulmi,725,1992,6,27.9
234,Tamghas,Gulmi,725,1992,7,25.7
234,Tamghas,Gulmi,725,1992,8,25.4
234,Tamghas,Gulmi,725,1992,9,25.3
234,Tamghas,Gulmi,725,1992,10,22.7
234,Tamghas,Gulmi,725,1992,11,19.6
234,Tamghas,Gulmi,725,1992,12,15.8
234,Tamghas,Gulmi,725,1993,1,14.4
234,Tamghas,Gulmi,725,1993,2,18
234,Tamghas,Gulmi,725,1993,3,19.5
234,Tamghas,Gulmi,725,1993,4,24.2
234,Tamghas,Gulmi,725,1993,5,25.4
234,Tamghas,Gulmi,725,1993,6,26.5
234,Tamghas,Gulmi,725,1993,7,26
234,Tamghas,Gulmi,725,1993,8,25.7
234,Tamghas,Gulmi,725,1993,9,24
234,Tamghas,Gulmi,725,1993,10,23.7
234,Tamghas,Gulmi,725,1993,11,20.1
234,Tamghas,Gulmi,725,1993,12,17.3
234,Tamghas,Gulmi,725,1994,1,16.7
234,Tamghas,Gulmi,725,1994,2,16.1
234,Tamghas,Gulmi,725,1994,3,22.6
234,Tamghas,Gulmi,725,1994,4,26.2
234,Tamghas,Gulmi,725,1994,5,27.2
234,Tamghas,Gulmi,725,1994,6,26.5
234,Tamghas,Gulmi,725,1994,7,26.8
234,Tamghas,Gulmi,725,1994,8,26.7
234,Tamghas,Gulmi,725,1994,9,26
234,Tamghas,Gulmi,725,1994,10,22.5
234,Tamghas,Gulmi,725,1994,11,18.6
234,Tamghas,Gulmi,725,1994,12,15.6
234,Tamghas,Gulmi,725,1995,1,13.4
234,Tamghas,Gulmi,725,1995,2,15.6
234,Tamghas,Gulmi,725,1995,3,21.2
234,Tamghas,Gulmi,725,1995,4,26.7
234,Tamghas,Gulmi,725,1995,5,29
234,Tamghas,Gulmi,725,1995,6,25.9
234,Tamghas,Gulmi,725,1995,7,25.5
234,Tamghas,Gulmi,725,1995,8,25.9
234,Tamghas,Gulmi,725,1995,9,25.8
234,Tamghas,Gulmi,725,1995,10,23.7
234,Tamghas,Gulmi,725,1995,11,19.5
234,Tamghas,Gulmi,725,1995,12,15.4
234,Tamghas,Gulmi,725,1997,1,13.3
234,Tamghas,Gulmi,725,1997,2,14.9
234,Tamghas,Gulmi,725,1997,3,21.3
234,Tamghas,Gulmi,725,1997,4,22.3
234,Tamghas,Gulmi,725,1997,5,26.8
234,Tamghas,Gulmi,725,1997,6,27.1
234,Tamghas,Gulmi,725,1997,7,26
234,Tamghas,Gulmi,725,1997,8,25.9
234,Tamghas,Gulmi,725,1997,9,25.3
234,Tamghas,Gulmi,725,1997,10,21.7
234,Tamghas,Gulmi,725,1997,11,18.9
234,Tamghas,Gulmi,725,1997,12,14.4
234,Tamghas,Gulmi,725,1998,1,14.5
234,Tamghas,Gulmi,725,1998,2,17.3
234,Tamghas,Gulmi,725,1998,3,19.6
234,Tamghas,Gulmi,725,1998,4,24.6
234,Tamghas,Gulmi,725,1998,5,26.4
234,Tamghas,Gulmi,725,1998,6,27.9
234,Tamghas,Gulmi,725,1998,7,24.9
234,Tamghas,Gulmi,725,1998,8,25
234,Tamghas,Gulmi,725,1998,9,26
234,Tamghas,Gulmi,725,1998,10,24.2
234,Tamghas,Gulmi,725,1998,11,20.5
234,Tamghas,Gulmi,725,1998,12,17.1
234,Tamghas,Gulmi,725,1999,1,16
234,Tamghas,Gulmi,725,1999,2,20.8
234,Tamghas,Gulmi,725,1999,3,24.4
234,Tamghas,Gulmi,725,1999,4,28.3
234,Tamghas,Gulmi,725,1999,5,26.2
234,Tamghas,Gulmi,725,1999,6,26.5
234,Tamghas,Gulmi,725,1999,7,24.9
234,Tamghas,Gulmi,725,1999,8,25.2
234,Tamghas,Gulmi,725,1999,9,25.2
234,Tamghas,Gulmi,725,1999,10,23.3
234,Tamghas,Gulmi,725,1999,11,19.6
234,Tamghas,Gulmi,725,1999,12,16.2
234,Tamghas,Gulmi,725,2000,1,14.8
234,Tamghas,Gulmi,725,2000,2,14.8
234,Tamghas,Gulmi,725,2000,3,21.2
234,Tamghas,Gulmi,725,2000,4,26.1
234,Tamghas,Gulmi,725,2000,5,25.7
234,Tamghas,Gulmi,725,2000,6,25.6
234,Tamghas,Gulmi,725,2000,7,26.1
234,Tamghas,Gulmi,725,2000,8,26.2
234,Tamghas,Gulmi,725,2000,9,24.8
234,Tamghas,Gulmi,725,2000,10,23.8
234,Tamghas,Gulmi,725,2000,11,19.7
234,Tamghas,Gulmi,725,2000,12,16.4
234,Tamghas,Gulmi,725,2001,1,15.4
234,Tamghas,Gulmi,725,2001,2,19
234,Tamghas,Gulmi,725,2001,3,22.2
234,Tamghas,Gulmi,725,2001,4,26.2
234,Tamghas,Gulmi,725,2001,5,25
234,Tamghas,Gulmi,725,2001,6,26
234,Tamghas,Gulmi,725,2001,7,26.1
234,Tamghas,Gulmi,725,2001,8,26.1
234,Tamghas,Gulmi,725,2001,9,25
234,Tamghas,Gulmi,725,2001,10,23.9
234,Tamghas,Gulmi,725,2001,11,19.8
234,Tamghas,Gulmi,725,2001,12,15.8
234,Tamghas,Gulmi,725,2002,1,14.7
234,Tamghas,Gulmi,725,2002,2,18.1
234,Tamghas,Gulmi,725,2002,3,21.6
234,Tamghas,Gulmi,725,2002,4,24.1
234,Tamghas,Gulmi,725,2002,5,24.6
234,Tamghas,Gulmi,725,2002,6,27.2
234,Tamghas,Gulmi,725,2002,7,26.7
234,Tamghas,Gulmi,725,2002,8,26.3
234,Tamghas,Gulmi,725,2002,9,25.1
234,Tamghas,Gulmi,725,2002,10,23.2
234,Tamghas,Gulmi,725,2002,11,19.8
234,Tamghas,Gulmi,725,2002,12,15.7
234,Tamghas,Gulmi,725,2003,1,15.2
234,Tamghas,Gulmi,725,2003,2,16.6
234,Tamghas,Gulmi,725,2003,3,20.5
234,Tamghas,Gulmi,725,2003,4,26
234,Tamghas,Gulmi,725,2003,5,26
234,Tamghas,Gulmi,725,2003,6,25.8
234,Tamghas,Gulmi,725,2003,7,25.9
234,Tamghas,Gulmi,725,2003,8,26.3
234,Tamghas,Gulmi,725,2003,9,25.1
234,Tamghas,Gulmi,725,2003,10,24.1
234,Tamghas,Gulmi,725,2003,11,19.3
234,Tamghas,Gulmi,725,2003,12,15.5
234,Tamghas,Gulmi,725,2004,1,14.6
234,Tamghas,Gulmi,725,2004,2,17.6
234,Tamghas,Gulmi,725,2004,3,24.6
234,Tamghas,Gulmi,725,2004,4,25
234,Tamghas,Gulmi,725,2004,5,26.1
234,Tamghas,Gulmi,725,2004,6,26.3
234,Tamghas,Gulmi,725,2004,7,25.3
234,Tamghas,Gulmi,725,2004,8,26.6
234,Tamghas,Gulmi,725,2004,9,25.9
234,Tamghas,Gulmi,725,2004,10,23
234,Tamghas,Gulmi,725,2004,11,19.3
234,Tamghas,Gulmi,725,2004,12,16.2
234,Tamghas,Gulmi,725,2005,1,14.1
234,Tamghas,Gulmi,725,2005,2,18.2
234,Tamghas,Gulmi,725,2005,3,22.6
234,Tamghas,Gulmi,725,2005,4,26.2
234,Tamghas,Gulmi,725,2005,5,27.3
234,Tamghas,Gulmi,725,2005,6,28.4
234,Tamghas,Gulmi,725,2005,7,25.6
234,Tamghas,Gulmi,725,2005,8,25.6
234,Tamghas,Gulmi,725,2005,9,26.1
234,Tamghas,Gulmi,725,2005,10,22.7
234,Tamghas,Gulmi,725,2005,11,19.3
234,Tamghas,Gulmi,725,2005,12,16.8
234,Tamghas,Gulmi,725,2006,1,18.5
234,Tamghas,Gulmi,725,2006,2,21
234,Tamghas,Gulmi,725,2006,3,22.5
234,Tamghas,Gulmi,725,2006,4,25.2
234,Tamghas,Gulmi,725,2006,5,25.7
234,Tamghas,Gulmi,725,2006,6,26.5
234,Tamghas,Gulmi,725,2006,7,26.3
234,Tamghas,Gulmi,725,2006,8,27.1
234,Tamghas,Gulmi,725,2006,9,26
234,Tamghas,Gulmi,725,2006,10,24.3
234,Tamghas,Gulmi,725,2006,11,19.5
234,Tamghas,Gulmi,725,2006,12,16.5
234,Tamghas,Gulmi,725,2007,1,15.3
234,Tamghas,Gulmi,725,2007,2,16.3
234,Tamghas,Gulmi,725,2007,3,21
234,Tamghas,Gulmi,725,2007,4,26.3
234,Tamghas,Gulmi,725,2007,5,27.1
234,Tamghas,Gulmi,725,2007,6,26.9
234,Tamghas,Gulmi,725,2007,7,25.3
234,Tamghas,Gulmi,725,2007,8,26.2
234,Tamghas,Gulmi,725,2007,9,25.3
234,Tamghas,Gulmi,725,2007,10,23.4
234,Tamghas,Gulmi,725,2007,11,19.7
234,Tamghas,Gulmi,725,2007,12,16.7
234,Tamghas,Gulmi,725,2008,1,14.9
234,Tamghas,Gulmi,725,2008,2,17.1
234,Tamghas,Gulmi,725,2008,3,23.5
234,Tamghas,Gulmi,725,2008,4,26.4
234,Tamghas,Gulmi,725,2008,5,25.7
234,Tamghas,Gulmi,725,2008,6,25.5
234,Tamghas,Gulmi,725,2008,7,25.7
234,Tamghas,Gulmi,725,2008,8,26.3
234,Tamghas,Gulmi,725,2008,9,26.3
234,Tamghas,Gulmi,725,2008,10,23.7
234,Tamghas,Gulmi,725,2008,11,20.7
234,Tamghas,Gulmi,725,2008,12,17.3
234,Tamghas,Gulmi,725,2009,1,17.9
234,Tamghas,Gulmi,725,2009,2,20.8
234,Tamghas,Gulmi,725,2009,3,23.8
234,Tamghas,Gulmi,725,2009,4,28.1
234,Tamghas,Gulmi,725,2009,5,27
234,Tamghas,Gulmi,725,2009,6,28.5
234,Tamghas,Gulmi,725,2009,10,23.1
234,Tamghas,Gulmi,725,2009,11,19.7
234,Tamghas,Gulmi,725,2009,12,16.7
234,Tamghas,Gulmi,725,2010,1,18.5
234,Tamghas,Gulmi,725,2010,2,18.9
234,Tamghas,Gulmi,725,2010,3,25
234,Tamghas,Gulmi,725,2010,4,29.4
234,Tamghas,Gulmi,725,2010,5,27.7
234,Tamghas,Gulmi,725,2010,6,28.8
234,Tamghas,Gulmi,725,2010,7,26
234,Tamghas,Gulmi,725,2010,8,25.6
234,Tamghas,Gulmi,725,2010,9,24.2
234,Tamghas,Gulmi,725,2010,10,23.6
234,Tamghas,Gulmi,725,2010,11,20.1
234,Tamghas,Gulmi,725,2010,12,16.7
234,Tamghas,Gulmi,725,2011,1,14.8
234,Tamghas,Gulmi,725,2011,2,18.7
234,Tamghas,Gulmi,725,2011,3,23.5
234,Tamghas,Gulmi,725,2011,4,25.2
234,Tamghas,Gulmi,725,2011,6,26.7
234,Tamghas,Gulmi,725,2011,7,25.9
234,Tamghas,Gulmi,725,2011,8,26.4
234,Tamghas,Gulmi,725,2011,9,25.9
234,Tamghas,Gulmi,725,2011,10,24.5
234,Tamghas,Gulmi,725,2011,11,19.3
234,Tamghas,Gulmi,725,2011,12,17
234,Tamghas,Gulmi,725,2012,1,14.4
234,Tamghas,Gulmi,725,2012,2,18.4
234,Tamghas,Gulmi,725,2012,3,22.8
234,Tamghas,Gulmi,725,2012,4,26.6
234,Tamghas,Gulmi,725,2012,5,28.4
234,Tamghas,Gulmi,725,2012,6,29.3
234,Tamghas,Gulmi,725,2012,7,25.6
234,Tamghas,Gulmi,725,2012,8,27.4
234,Tamghas,Gulmi,725,2012,9,26
234,Tamghas,Gulmi,725,2012,10,23.7
234,Tamghas,Gulmi,725,2012,11,19.2
234,Tamghas,Gulmi,725,2012,12,16.3
234,Tamghas,Gulmi,725,2013,1,14.7
234,Tamghas,Gulmi,725,2013,2,16.8
234,Tamghas,Gulmi,725,2013,3,23.3
234,Tamghas,Gulmi,725,2013,4,25.9
234,Tamghas,Gulmi,725,2013,5,27.1
234,Tamghas,Gulmi,725,2013,6,26.2
234,Tamghas,Gulmi,725,2013,7,26.7
234,Tamghas,Gulmi,725,2013,8,26.9
234,Tamghas,Gulmi,725,2013,9,27.2
234,Tamghas,Gulmi,725,2013,10,22.9
234,Tamghas,Gulmi,725,2013,11,19.8
234,Tamghas,Gulmi,725,2013,12,16.9
234,Tamghas,Gulmi,725,2014,1,16.4
234,Tamghas,Gulmi,725,2014,2,17.6
234,Tamghas,Gulmi,725,2014,3,22.1
234,Tamghas,Gulmi,725,2014,4,27.8
234,Tamghas,Gulmi,725,2014,5,28.5
234,Tamghas,Gulmi,725,2014,6,28.6
234,Tamghas,Gulmi,725,2014,7,26.8
234,Tamghas,Gulmi,725,2014,8,26
234,Tamghas,Gulmi,725,2014,9,26.1
234,Tamghas,Gulmi,725,2014,10,23.7
234,Tamghas,Gulmi,725,2014,11,20
234,Tamghas,Gulmi,725,2014,12,16.2
234,Tamghas,Gulmi,725,2015,1,16.2
234,Tamghas,Gulmi,725,2015,2,18.3
234,Tamghas,Gulmi,725,2015,3,21.4
234,Tamghas,Gulmi,725,2015,4,23.6
234,Tamghas,Gulmi,725,2015,5,28.7
234,Tamghas,Gulmi,725,2015,9,27.4
234,Tamghas,Gulmi,725,2015,10,26.7
234,Tamghas,Gulmi,725,2015,11,20.9
234,Tamghas,Gulmi,725,2015,12,15.3
234,Tamghas,Gulmi,725,2016,1,15
234,Tamghas,Gulmi,725,2016,2,20.5
234,Tamghas,Gulmi,725,2016,3,26.4
234,Tamghas,Gulmi,725,2016,4,30
234,Tamghas,Gulmi,725,2016,5,27.4
234,Tamghas,Gulmi,725,2016,6,27.3
234,Tamghas,Gulmi,725,2016,7,25.9
234,Tamghas,Gulmi,725,2016,8,28.1
234,Tamghas,Gulmi,725,2016,9,26.9
234,Tamghas,Gulmi,725,2016,10,24.5
234,Tamghas,Gulmi,725,2016,11,20.1
234,Tamghas,Gulmi,725,2016,12,17.9
234,Tamghas,Gulmi,725,2017,1,16.1
234,Tamghas,Gulmi,725,2017,2,19.5
234,Tamghas,Gulmi,725,2017,3,20.5
234,Tamghas,Gulmi,725,2017,4,26.2
234,Tamghas,Gulmi,725,2017,5,27.9
234,Tamghas,Gulmi,725,2017,6,29.7
234,Tamghas,Gulmi,725,2017,7,28.6
234,Tamghas,Gulmi,725,2017,8,27.7
234,Tamghas,Gulmi,725,2017,9,28
234,Tamghas,Gulmi,725,2017,10,25.1
234,Tamghas,Gulmi,725,2017,11,20.5
234,Tamghas,Gulmi,725,2017,12,17.3
234,Tamghas,Gulmi,725,2018,1,15.2
234,Tamghas,Gulmi,725,2018,2,19.9
234,Tamghas,Gulmi,725,2018,3,24.1
234,Tamghas,Gulmi,725,2018,4,24.8
234,Tamghas,Gulmi,725,2018,5,26.2
234,Tamghas,Gulmi,725,2018,6,28.7
234,Tamghas,Gulmi,725,2018,7,27.4
234,Tamghas,Gulmi,725,2018,8,26.4
234,Tamghas,Gulmi,725,2018,9,27.4
234,Tamghas,Gulmi,725,2018,10,24
234,Tamghas,Gulmi,725,2018,11,20.6
234,Tamghas,Gulmi,725,2018,12,15.9
234,Tamghas,Gulmi,725,2019,1,15.5
234,Tamghas,Gulmi,725,2019,2,16.4
234,Tamghas,Gulmi,725,2019,3,20.8
234,Tamghas,Gulmi,725,2019,4,24.7
234,Tamghas,Gulmi,725,2019,5,28.5
234,Tamghas,Gulmi,725,2019,6,28.1
234,Tamghas,Gulmi,725,2019,7,27.1
